Filename,Original Phrase,Rearranged Phrase,Target Word,Reversed,Position,Hamming Distance,Context,Original Window,Variation Window,Similarity,Token
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,2,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His visit. the normal documented Dr. Bridges last pulses pedal,0.7755927,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,2,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His visit. pulses normal documented Dr. Bridges the last pedal,0.709831,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,3,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His the last normal documented Dr. Bridges pedal pulses visit.,0.75513023,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,3,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His last pulses normal documented Dr. Bridges the visit. pedal,0.7900795,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,4,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His pulses the normal documented Dr. Bridges last visit. pedal,0.8210865,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,4,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,pulses visit. His normal documented Dr. Bridges the pedal last,0.71022904,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,5,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,pedal pulses visit. normal documented Dr. Bridges the last His,0.71406305,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,5,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,last visit. the normal documented Dr. Bridges His pedal pulses,0.6947643,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,6,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,visit. last pulses normal documented Dr. Bridges pedal the His,0.71329546,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,6,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,pulses last the normal documented Dr. Bridges pedal visit. His,0.7813253,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,2,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His visit. the normal documented Bridges Dr. last pulses pedal,0.298155,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,2,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His visit. pulses normal documented Bridges Dr. the last pedal,0.27565268,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,3,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His the last normal documented Bridges Dr. pedal pulses visit.,0.331096,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,3,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His last pulses normal documented Bridges Dr. the visit. pedal,0.31335795,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,4,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His pulses the normal documented Bridges Dr. last visit. pedal,0.32558015,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,4,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,pulses visit. His normal documented Bridges Dr. the pedal last,0.3404341,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,5,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,pedal pulses visit. normal documented Bridges Dr. the last His,0.2855187,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,5,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,last visit. the normal documented Bridges Dr. His pedal pulses,0.3129825,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,6,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,visit. last pulses normal documented Bridges Dr. pedal the His,0.3174039,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,6,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,pulses last the normal documented Bridges Dr. pedal visit. His,0.35516214,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,2,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His visit. the normal Bridges documented Dr. last pulses pedal,0.26378906,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,2,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His visit. pulses normal Bridges documented Dr. the last pedal,0.29012832,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,3,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His the last normal Bridges documented Dr. pedal pulses visit.,0.2762153,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,3,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His last pulses normal Bridges documented Dr. the visit. pedal,0.29784122,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,4,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His pulses the normal Bridges documented Dr. last visit. pedal,0.29394877,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,4,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,pulses visit. His normal Bridges documented Dr. the pedal last,0.32052207,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,5,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,pedal pulses visit. normal Bridges documented Dr. the last His,0.31250018,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,5,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,last visit. the normal Bridges documented Dr. His pedal pulses,0.28477454,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,6,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,visit. last pulses normal Bridges documented Dr. pedal the His,0.3208989,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,6,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,pulses last the normal Bridges documented Dr. pedal visit. His,0.3146966,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,2,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His visit. the Bridges normal documented Dr. last pulses pedal,0.46668938,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,2,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His visit. pulses Bridges normal documented Dr. the last pedal,0.27561465,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,3,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,His the last Bridges normal documented Dr. pedal pulses visit.,0.2571323,['bridges']
