Filename,Original Phrase,Rearranged Phrase,Target Word,Reversed,Position,Hamming Distance,Context,Original Window,Variation Window,Similarity,Token
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,2,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,only heavy with exertion. occurs This normal documented Dr. Bridges,0.61783236,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,2,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,exertion. heavy with occurs only This normal documented Dr. Bridges,0.6263055,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,3,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,only exertion. with heavy occurs This normal documented Dr. Bridges,0.6500475,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,3,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,heavy with exertion. only occurs This normal documented Dr. Bridges,0.60855204,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,4,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,This with heavy only occurs exertion. normal documented Dr. Bridges,0.6868095,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,4,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,exertion. with This heavy occurs only normal documented Dr. Bridges,0.65112627,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,5,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,This exertion. with occurs only heavy normal documented Dr. Bridges,0.6182035,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,5,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,only This with occurs exertion. heavy normal documented Dr. Bridges,0.6405046,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,6,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,occurs with This exertion. heavy only normal documented Dr. Bridges,0.5992557,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,6,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,only exertion. heavy with This occurs normal documented Dr. Bridges,0.6609171,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,2,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,only heavy with exertion. occurs This normal documented Bridges Dr.,0.38439503,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,2,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,exertion. heavy with occurs only This normal documented Bridges Dr.,0.38052708,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,3,This occurs only with heavy exertion.,This occurs only with heavy exertion. Dr. Bridges documented normal,only exertion. with heavy occurs This normal documented Bridges Dr.,0.40221125,['bridges']
