Filename,Original Phrase,Rearranged Phrase,Target Word,Reversed,Position,Hamming Distance,Context,Original Window,Variation Window,Similarity,Token
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,2,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Dr. Bridges His visit. the last pulses pedal,0.79390776,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,2,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Dr. Bridges His visit. pulses the last pedal,0.7789161,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,3,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Dr. Bridges His the last pedal pulses visit.,0.78907025,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,3,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Dr. Bridges His last pulses the visit. pedal,0.7337065,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,4,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Dr. Bridges His pulses the last visit. pedal,0.77391034,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,4,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Dr. Bridges pulses visit. His the pedal last,0.7493551,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,5,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Dr. Bridges pedal pulses visit. the last His,0.7533026,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,5,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Dr. Bridges last visit. the His pedal pulses,0.7934982,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,6,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Dr. Bridges visit. last pulses pedal the His,0.7221552,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Bridges Dr. documented normal,Bridges,True,0,6,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Dr. Bridges pulses last the pedal visit. His,0.7723539,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,2,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Bridges Dr. His visit. the last pulses pedal,0.3149479,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,2,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Bridges Dr. His visit. pulses the last pedal,0.3254585,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,3,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Bridges Dr. His the last pedal pulses visit.,0.28065997,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,3,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Bridges Dr. His last pulses the visit. pedal,0.3205583,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,4,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Bridges Dr. His pulses the last visit. pedal,0.31475204,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,4,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Bridges Dr. pulses visit. His the pedal last,0.34127188,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,5,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Bridges Dr. pedal pulses visit. the last His,0.34036028,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,5,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Bridges Dr. last visit. the His pedal pulses,0.322414,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,6,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Bridges Dr. visit. last pulses pedal the His,0.34151334,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. Bridges documented normal,Bridges,True,1,6,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal documented Bridges Dr. pulses last the pedal visit. His,0.32967457,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,2,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal Bridges documented Dr. His visit. the last pulses pedal,0.31062394,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,2,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal Bridges documented Dr. His visit. pulses the last pedal,0.28289768,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,3,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal Bridges documented Dr. His the last pedal pulses visit.,0.272061,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,3,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal Bridges documented Dr. His last pulses the visit. pedal,0.2976188,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,4,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal Bridges documented Dr. His pulses the last visit. pedal,0.34153986,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,4,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal Bridges documented Dr. pulses visit. His the pedal last,0.31316376,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,5,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal Bridges documented Dr. pedal pulses visit. the last His,0.28996646,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,5,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal Bridges documented Dr. last visit. the His pedal pulses,0.31649786,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,6,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal Bridges documented Dr. visit. last pulses pedal the His,0.23926808,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented Bridges normal,Bridges,True,2,6,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,normal Bridges documented Dr. pulses last the pedal visit. His,0.31441674,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,2,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,Bridges normal documented Dr. His visit. the last pulses pedal,0.12618718,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,2,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,Bridges normal documented Dr. His visit. pulses the last pedal,0.14950731,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,3,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,Bridges normal documented Dr. His the last pedal pulses visit.,0.09449707,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,3,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,Bridges normal documented Dr. His last pulses the visit. pedal,0.0941303,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,4,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,Bridges normal documented Dr. His pulses the last visit. pedal,0.11848707,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,4,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,Bridges normal documented Dr. pulses visit. His the pedal last,0.12558647,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,5,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,Bridges normal documented Dr. pedal pulses visit. the last His,0.12121018,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,5,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,Bridges normal documented Dr. last visit. the His pedal pulses,0.1439404,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,6,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,Bridges normal documented Dr. visit. last pulses pedal the His,0.10270595,['bridges']
Note_1_short.txt,Dr. Bridges documented normal,Dr. documented normal Bridges,Bridges,True,3,6,pedal pulses the last visit. His,Dr. Bridges documented normal pedal pulses the last visit. His,Bridges normal documented Dr. pulses last the pedal visit. His,0.10775283,['bridges']
