Filename,Original Phrase,Rearranged Phrase,Target Word,Reversed,Position,Hamming Distance,Context,Original Window,Variation Window,Similarity,Token
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. transplant, insulin dependent diabetes mellitus and He recently had deep a venous",0.32690105,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. transplant, insulin dependent diabetes mellitus had He recently and a deep venous",0.32135588,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. transplant, insulin dependent diabetes mellitus and He recently a had deep venous",0.3322029,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. transplant, insulin dependent diabetes deep and He recently had a mellitus venous",0.3134448,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. transplant, insulin dependent diabetes mellitus and venous recently had a deep He",0.3096738,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. transplant, insulin dependent diabetes mellitus and He venous had a deep recently",0.321437,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. transplant, insulin dependent deep mellitus and He recently had a diabetes venous",0.31234673,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. transplant, insulin dependent diabetes mellitus and He a had recently deep venous",0.3311767,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. transplant, insulin dependent a mellitus and He recently had diabetes deep venous",0.327052,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. and insulin dependent diabetes mellitus transplant, He recently had a deep venous",0.31023294,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,3,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. transplant, insulin venous diabetes mellitus dependent He recently had a deep and",0.29949275,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,3,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. transplant, insulin dependent diabetes mellitus recently He a had and deep venous",0.3252377,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,3,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. transplant, insulin and diabetes mellitus a He recently had dependent deep venous",0.32172945,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,3,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. transplant, insulin dependent diabetes He and deep recently had a mellitus venous",0.31171915,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,3,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. transplant, deep dependent diabetes mellitus and insulin recently had a He venous",0.30797902,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,3,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. venous insulin dependent diabetes transplant, and He recently had a deep mellitus",0.2980479,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,3,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. transplant, insulin diabetes mellitus dependent and He recently had a deep venous",0.3194145,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,3,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. transplant, had dependent diabetes mellitus and He insulin recently a deep venous",0.3460435,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,3,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. mellitus insulin dependent diabetes and transplant, He recently had a deep venous",0.31750712,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,3,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. transplant, venous dependent diabetes mellitus and insulin recently had a deep He",0.30591,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,4,"transplant, insulin dependent diabetes mellitus and He recently had a deep venous","transplant, insulin dependent diabetes mellitus and peripheral vascular disease. He recently had a deep venous","vascular peripheral disease. insulin had dependent diabetes mellitus and He recently deep a transplant, venous",0.31243113,['vascular']
