Filename,Original Phrase,Rearranged Phrase,Target Word,Reversed,Position,Hamming Distance,Context,Original Window,Variation Window,Similarity,Token
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","vascular peripheral disease. present illness includes renal failure, renal mellitus insulin dependent diabetes transplant, and",0.29753095,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","vascular peripheral disease. present illness dependent renal failure, renal transplant, insulin includes diabetes mellitus and",0.3020774,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","vascular peripheral disease. present transplant, includes renal failure, renal illness insulin dependent diabetes mellitus and",0.302796,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","vascular peripheral disease. present illness includes mellitus failure, renal transplant, insulin dependent diabetes renal and",0.29886138,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","vascular peripheral disease. present illness insulin renal failure, renal transplant, includes dependent diabetes mellitus and",0.31983897,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","vascular peripheral disease. present illness and renal failure, renal transplant, insulin dependent diabetes mellitus includes",0.28173476,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","vascular peripheral disease. includes illness present renal failure, renal transplant, insulin dependent diabetes mellitus and",0.294609,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","vascular peripheral disease. present dependent includes renal failure, renal transplant, insulin illness diabetes mellitus and",0.30341437,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","vascular peripheral disease. present renal includes illness failure, renal transplant, insulin dependent diabetes mellitus and",0.31897086,['vascular']
Note_7_long.txt,peripheral vascular disease.,vascular peripheral disease.,vascular,False,0,2,"present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and","present illness includes renal failure, renal transplant, insulin dependent diabetes mellitus and peripheral vascular disease.","vascular peripheral disease. present illness includes renal transplant, renal failure, insulin dependent diabetes mellitus and",0.2995684,['vascular']
